Periodo,Trimestre,Entidad_Federativa,Sexo,Poblacion_ocupada_en_la_industria_manufacturera,Poblaci n_ocupada,Tasa_de_ocupaci n_en_la_industria_manufacturera
2006,3,Ciudad de M xico,Hombres,330900,2341304,14.133149730000000000000
2006,3,Ciudad de M xico,Mujeres,216137,1713769,12.611793070000000000000
2006,3,Durango,Hombres,64554,379877,16.993395230000000000000
2006,3,Durango,Mujeres,25508,183108,13.930576490000000000000
2006,3,Guanajuato,Hombres,308013,1246467,24.710882840000000000000
2006,3,Guanajuato,Mujeres,184412,777974,23.704134070000000000000
2006,3,Guerrero,Hombres,49692,745677,6.6640113610000000000000
2006,3,Guerrero,Mujeres,93631,499662,18.738867470000000000000
2006,3,Hidalgo,Hombres,93934,617270,15.217651920000000000000
2006,3,Hidalgo,Mujeres,62580,346355,18.068167050000000000000
2006,3,Jalisco,Hombres,372446,1776731,20.962430440000000000000
2006,3,Jalisco,Mujeres,252042,1116239,22.579573010000000000000
2006,3,M xico,Hombres,729210,3660039,19.923558190000000000000
2006,3,M xico,Mujeres,422547,2157008,19.589496190000000000000
2006,3,Michoac n,Hombres,134366,1014227,13.248119010000000000000
2006,3,Michoac n,Mujeres,81420,637279,12.776193790000000000000
2006,3,Morelos,Hombres,48129,430507,11.179609160000000000000
2006,3,Morelos,Mujeres,33607,264617,12.700242240000000000000
2006,3,Nayarit,Hombres,20493,263879,7.7660594440000000000000
2006,3,Nayarit,Mujeres,16167,159488,10.13681280000000000000
2006,3,Nuevo Le n,Hombres,329492,1253041,26.295388580000000000000
2006,3,Nuevo Le n,Mujeres,136750,698395,19.580609830000000000000
2006,3,Oaxaca,Hombres,59280,893188,6.636900630000000000000
2006,3,Oaxaca,Mujeres,114609,601443,19.055671110000000000000
2006,3,Puebla,Hombres,239606,1353013,17.709068580000000000000
2006,3,Puebla,Mujeres,222038,910908,24.375458330000000000000
2006,3,Quer taro,Hombres,93856,401790,23.359466390000000000000
2006,3,Quer taro,Mujeres,61998,262403,23.627016460000000000000
2006,3,Quintana Roo,Hombres,21897,354038,6.1849293010000000000000
2006,3,Quintana Roo,Mujeres,19187,211000,9.0933649290000000000000
2006,3,San Luis Potos ,Hombres,98728,611588,16.142893580000000000000
2006,3,San Luis Potos ,Mujeres,61108,342741,17.829206310000000000000
2006,3,Sinaloa,Hombres,71925,712255,10.098209210000000000000
2006,3,Sinaloa,Mujeres,55038,399851,13.764627320000000000000
2006,3,Sonora,Hombres,104704,610424,17.152667650000000000000
2006,3,Sonora,Mujeres,78662,371507,21.173759850000000000000
2006,3,Tabasco,Hombres,34125,541537,6.3015084840000000000000
2006,3,Tabasco,Mujeres,14922,232160,6.4274638180000000000000
2006,3,Tamaulipas,Hombres,169466,808396,20.963240790000000000000
2006,3,Tamaulipas,Mujeres,118622,499047,23.769705060000000000000
2006,3,Tlaxcala,Hombres,61480,274115,22.428542760000000000000
2006,3,Tlaxcala,Mujeres,45563,163259,27.908415460000000000000
2006,3,Veracruz,Hombres,157356,1883050,8.3564430050000000000000
2006,3,Veracruz,Mujeres,108255,971412,11.144087160000000000000
2006,3,Yucat n,Hombres,91405,505273,18.090220530000000000000
2006,3,Yucat n,Mujeres,84591,325046,26.024316560000000000000
2006,3,Zacatecas,Hombres,30135,348546,8.6459176120000000000000
2006,3,Zacatecas,Mujeres,17410,202244,8.6084135990000000000000
2006,4,Nacional,Hombres,4492267,27499469,16.335831790000000000000
2006,4,Nacional,Mujeres,2900336,16443138,17.638579690000000000000
2006,4,Aguascalientes,Hombres,60166,266817,22.54953770000000000000
2006,4,Aguascalientes,Mujeres,33263,166918,19.927748950000000000000
2006,4,Baja California,Hombres,170206,780882,21.796635090000000000000
2006,4,Baja California,Mujeres,110827,464398,23.864659190000000000000
2006,4,Baja California Sur,Hombres,10421,168643,6.1793255580000000000000
2006,4,Baja California Sur,Mujeres,5652,85818,6.5860309030000000000000
2006,4,Campeche,Hombres,16845,215863,7.8035605920000000000000
2006,4,Campeche,Mujeres,15611,115251,13.54521870000000000000
2006,4,Coahuila,Hombres,176022,693350,25.387178190000000000000
2006,4,Coahuila,Mujeres,77993,376803,20.69861440000000000000
2006,4,Colima,Hombres,14204,162828,8.72331540000000000000
2006,4,Colima,Mujeres,8605,107793,7.9828931380000000000000
2006,4,Chiapas,Hombres,70676,1159204,6.0969423850000000000000
2006,4,Chiapas,Mujeres,64787,456709,14.185619290000000000000
2006,4,Chihuahua,Hombres,206223,885034,23.301138710000000000000
2006,4,Chihuahua,Mujeres,122895,465674,26.390779820000000000000
2006,4,Ciudad de M xico,Hombres,330064,2293344,14.392258640000000000000
2006,4,Ciudad de M xico,Mujeres,213104,1739562,12.250440050000000000000
2006,4,Durango,Hombres,61022,380820,16.023843290000000000000
2006,4,Durango,Mujeres,25569,197356,12.955775350000000000000
2006,4,Guanajuato,Hombres,300104,1271505,23.602266610000000000000
2006,4,Guanajuato,Mujeres,168581,753846,22.362790280000000000000
2006,4,Guerrero,Hombres,52095,758442,6.868686070000000000000
2006,4,Guerrero,Mujeres,73464,481584,15.254659620000000000000
2006,4,Hidalgo,Hombres,99407,607052,16.375368170000000000000
2006,4,Hidalgo,Mujeres,58022,333293,17.408706450000000000000
2006,4,Jalisco,Hombres,382968,1791275,21.379631830000000000000
2006,4,Jalisco,Mujeres,245269,1125459,21.792797430000000000000
2006,4,M xico,Hombres,744315,3721200,20.002015480000000000000
2006,4,M xico,Mujeres,418440,2183389,19.164702210000000000000
2006,4,Michoac n,Hombres,137799,1019895,13.511096730000000000000
2006,4,Michoac n,Mujeres,94479,652254,14.485001240000000000000
2006,4,Morelos,Hombres,47864,422477,11.329374140000000000000
2006,4,Morelos,Mujeres,36745,280578,13.096180030000000000000
2006,4,Nayarit,Hombres,21979,269621,8.1518131010000000000000
2006,4,Nayarit,Mujeres,14512,163429,8.8796969940000000000000
2006,4,Nuevo Le n,Hombres,326821,1254756,26.046577980000000000000
2006,4,Nuevo Le n,Mujeres,131866,694928,18.975490990000000000000
2006,4,Oaxaca,Hombres,52730,882024,5.9782953750000000000000
2006,4,Oaxaca,Mujeres,103840,579105,17.931117850000000000000
2006,4,Puebla,Hombres,253502,1355088,18.707419740000000000000
2006,4,Puebla,Mujeres,229557,907802,25.287122080000000000000
2006,4,Quer taro,Hombres,93728,408134,22.965006590000000000000
2006,4,Quer taro,Mujeres,60317,266918,22.597576780000000000000
2006,4,Quintana Roo,Hombres,22082,358047,6.1673467450000000000000
2006,4,Quintana Roo,Mujeres,17619,208935,8.4327661710000000000000
2006,4,San Luis Potos ,Hombres,95908,610079,15.720587010000000000000
2006,4,San Luis Potos ,Mujeres,63918,375832,17.007066990000000000000
2006,4,Sinaloa,Hombres,68797,729010,9.4370447590000000000000
2006,4,Sinaloa,Mujeres,49790,405846,12.268200250000000000000
2006,4,Sonora,Hombres,109047,628272,17.356654440000000000000
2006,4,Sonora,Mujeres,78740,381098,20.66135220000000000000
2006,4,Tabasco,Hombres,38960,545503,7.1420322160000000000000
2006,4,Tabasco,Mujeres,13853,244561,5.6644354580000000000000
2006,4,Tamaulipas,Hombres,162160,822421,19.717395350000000000000
2006,4,Tamaulipas,Mujeres,100878,500589,20.151861110000000000000
2006,4,Tlaxcala,Hombres,65152,274808,23.708188990000000000000
2006,4,Tlaxcala,Mujeres,47925,167891,28.545306180000000000000
2006,4,Veracruz,Hombres,179901,1885847,9.5395331650000000000000
2006,4,Veracruz,Mujeres,113710,1017684,11.173409430000000000000
2006,4,Yucat n,Hombres,91221,514598,17.726652650000000000000
2006,4,Yucat n,Mujeres,83642,323643,25.843908260000000000000
2006,4,Zacatecas,Hombres,29878,362630,8.239252130000000000000
2006,4,Zacatecas,Mujeres,16863,218192,7.7285143360000000000000
2007,1,Nacional,Hombres,4495811,27286572,16.476276320000000000000
2007,1,Nacional,Mujeres,2798066,16239553,17.229944690000000000000
2007,1,Aguascalientes,Hombres,59177,263092,22.492892220000000000000
2007,1,Aguascalientes,Mujeres,31485,162275,19.402249270000000000000
2007,1,Baja California,Hombres,160967,784303,20.523573160000000000000
2007,1,Baja California,Mujeres,112553,450574,24.979914510000000000000
2007,1,Baja California Sur,Hombres,11281,166871,6.7603118580000000000000
2007,1,Baja California Sur,Mujeres,6298,87290,7.2150303590000000000000
2007,1,Campeche,Hombres,16030,210571,7.6126342180000000000000
2007,1,Campeche,Mujeres,14502,114970,12.613725320000000000000
2007,1,Coahuila,Hombres,186864,687205,27.191885970000000000000
2007,1,Coahuila,Mujeres,70711,364714,19.388068460000000000000
2007,1,Colima,Hombres,13852,161945,8.5535212570000000000000
2007,1,Colima,Mujeres,8002,108593,7.3687990940000000000000
2007,1,Chiapas,Hombres,75422,1152648,6.5433679670000000000000
2007,1,Chiapas,Mujeres,62521,459490,13.606607330000000000000
2007,1,Chihuahua,Hombres,177142,885288,20.009533620000000000000
2007,1,Chihuahua,Mujeres,118215,476923,24.787020130000000000000
2007,1,Ciudad de M xico,Hombres,363088,2311208,15.709879860000000000000
2007,1,Ciudad de M xico,Mujeres,204093,1725232,11.829887230000000000000
2007,1,Durango,Hombres,71936,387022,18.587057070000000000000
2007,1,Durango,Mujeres,27817,191692,14.511299380000000000000
2007,1,Guanajuato,Hombres,313340,1239089,25.287933310000000000000
2007,1,Guanajuato,Mujeres,159639,725927,21.99105420000000000000
2007,1,Guerrero,Hombres,46498,733252,6.3413396760000000000000
2007,1,Guerrero,Mujeres,76590,465770,16.443738330000000000000
2007,1,Hidalgo,Hombres,98093,608014,16.133345610000000000000
2007,1,Hidalgo,Mujeres,67130,358485,18.726027590000000000000
2007,1,Jalisco,Hombres,398528,1801877,22.117380930000000000000
2007,1,Jalisco,Mujeres,218348,1121406,19.470914190000000000000
2007,1,M xico,Hombres,721574,3649993,19.76918860000000000000
2007,1,M xico,Mujeres,410475,2129489,19.275751130000000000000
2007,1,Michoac n,Hombres,124967,1008619,12.389911350000000000000
2007,1,Michoac n,Mujeres,86614,613004,14.129434720000000000000
2007,1,Morelos,Hombres,48968,421931,11.605689080000000000000
2007,1,Morelos,Mujeres,33248,275264,12.078586380000000000000
2007,1,Nayarit,Hombres,21860,269074,8.1241591530000000000000
2007,1,Nayarit,Mujeres,15257,163826,9.3129295720000000000000
2007,1,Nuevo Le n,Hombres,320435,1258965,25.452256420000000000000
2007,1,Nuevo Le n,Mujeres,132331,703408,18.812836930000000000000
2007,1,Oaxaca,Hombres,69830,858583,8.1331682550000000000000
2007,1,Oaxaca,Mujeres,101571,542913,18.708522360000000000000
2007,1,Puebla,Hombres,237296,1361134,17.433698670000000000000
2007,1,Puebla,Mujeres,202179,889758,22.722920160000000000000
2007,1,Quer taro,Hombres,92288,410057,22.506139390000000000000
2007,1,Quer taro,Mujeres,57489,269754,21.311639490000000000000
2007,1,Quintana Roo,Hombres,22961,359878,6.380217740000000000000
2007,1,Quintana Roo,Mujeres,15785,220851,7.147352740000000000000
2007,1,San Luis Potos ,Hombres,102756,607013,16.928138280000000000000
2007,1,San Luis Potos ,Mujeres,57955,353862,16.377853510000000000000
2007,1,Sinaloa,Hombres,69158,722451,9.5726907430000000000000
2007,1,Sinaloa,Mujeres,42373,414363,10.226057830000000000000
2007,1,Sonora,Hombres,95798,619976,15.451888460000000000000
2007,1,Sonora,Mujeres,74615,382886,19.48752370000000000000
2007,1,Tabasco,Hombres,40692,550545,7.3912214260000000000000
2007,1,Tabasco,Mujeres,20020,269178,7.4374577420000000000000
2007,1,Tamaulipas,Hombres,142883,804698,17.756102290000000000000
2007,1,Tamaulipas,Mujeres,101217,486772,20.793513180000000000000
2007,1,Tlaxcala,Hombres,63153,271285,23.279208210000000000000
2007,1,Tlaxcala,Mujeres,44904,163863,27.403379650000000000000
2007,1,Veracruz,Hombres,213510,1879339,11.360909340000000000000
2007,1,Veracruz,Mujeres,116977,1015201,11.522545780000000000000
2007,1,Yucat n,Hombres,84892,510950,16.614541540000000000000
2007,1,Yucat n,Mujeres,89112,331437,26.886557630000000000000
2007,1,Zacatecas,Hombres,30572,329696,9.2727846260000000000000
2007,1,Zacatecas,Mujeres,18040,200383,9.0027597150000000000000
2007,2,Nacional,Hombres,4464018,27549470,16.203643850000000000000
2007,2,Nacional,Mujeres,2779458,16501458,16.843711630000000000000
2007,2,Aguascalientes,Hombres,62162,269482,23.067217850000000000000
2007,2,Aguascalientes,Mujeres,30635,163197,18.771791150000000000000
2007,2,Baja California,Hombres,155783,795658,19.579140790000000000000
2007,2,Baja California,Mujeres,119689,486167,24.618906670000000000000
2007,2,Baja California Sur,Hombres,11257,168438,6.6831712560000000000000
2007,2,Baja California Sur,Mujeres,4867,86069,5.6547653630000000000000
2007,2,Campeche,Hombres,17431,215127,8.1026556410000000000000
2007,2,Campeche,Mujeres,15002,114345,13.119944030000000000000
2007,2,Coahuila,Hombres,191347,700711,27.307549050000000000000
2007,2,Coahuila,Mujeres,75492,367466,20.543941480000000000000
2007,2,Colima,Hombres,14819,163495,9.0638857460000000000000
2007,2,Colima,Mujeres,6982,105379,6.6256085180000000000000
2007,2,Chiapas,Hombres,74406,1168351,6.3684629020000000000000
2007,2,Chiapas,Mujeres,70981,479588,14.800412020000000000000
2007,2,Chihuahua,Hombres,197734,933960,21.171570520000000000000
2007,2,Chihuahua,Mujeres,124172,473611,26.218141050000000000000
2007,2,Ciudad de M xico,Hombres,340274,2289121,14.86483240000000000000
2007,2,Ciudad de M xico,Mujeres,188361,1679920,11.212498210000000000000
2007,2,Durango,Hombres,62219,392775,15.840875820000000000000
2007,2,Durango,Mujeres,26337,193258,13.627896390000000000000
2007,2,Guanajuato,Hombres,318934,1263039,25.251318450000000000000
2007,2,Guanajuato,Mujeres,175219,772825,22.672532590000000000000
2007,2,Guerrero,Hombres,46167,739980,6.2389524040000000000000
2007,2,Guerrero,Mujeres,77563,494229,15.693737110000000000000
2007,2,Hidalgo,Hombres,100438,618260,16.245268980000000000000
2007,2,Hidalgo,Mujeres,53903,341607,15.77924340000000000000
2007,2,Jalisco,Hombres,389908,1830902,21.295951390000000000000
2007,2,Jalisco,Mujeres,199076,1164881,17.089814320000000000000
2007,2,M xico,Hombres,683291,3690072,18.517009970000000000000
2007,2,M xico,Mujeres,388546,2097543,18.52386340000000000000
2007,2,Michoac n,Hombres,140514,1020110,13.774396880000000000000
2007,2,Michoac n,Mujeres,89832,622683,14.42660230000000000000
2007,2,Morelos,Hombres,47751,426497,11.196092820000000000000
2007,2,Morelos,Mujeres,34190,293705,11.640932230000000000000
2007,2,Nayarit,Hombres,22207,266364,8.3370875940000000000000
2007,2,Nayarit,Mujeres,16830,167237,10.063562490000000000000
2007,2,Nuevo Le n,Hombres,320438,1249717,25.640845090000000000000
2007,2,Nuevo Le n,Mujeres,128346,714608,17.96033630000000000000
2007,2,Oaxaca,Hombres,63480,882957,7.1894780830000000000000
2007,2,Oaxaca,Mujeres,110229,589098,18.711487730000000000000
2007,2,Puebla,Hombres,222215,1361168,16.325317670000000000000
2007,2,Puebla,Mujeres,206724,932215,22.175571090000000000000
2007,2,Quer taro,Hombres,95833,409143,23.422861930000000000000
2007,2,Quer taro,Mujeres,59578,268947,22.152319970000000000000
2007,2,Quintana Roo,Hombres,25593,369216,6.9317147690000000000000
2007,2,Quintana Roo,Mujeres,12839,221363,5.7999756060000000000000
2007,2,San Luis Potos ,Hombres,106234,606938,17.503270520000000000000
2007,2,San Luis Potos ,Mujeres,55804,352624,15.825355050000000000000
2007,2,Sinaloa,Hombres,72206,727632,9.9234228290000000000000
2007,2,Sinaloa,Mujeres,47701,413364,11.539708340000000000000
2007,2,Sonora,Hombres,93515,616512,15.168398990000000000000
2007,2,Sonora,Mujeres,75936,372962,20.360251180000000000000
2007,2,Tabasco,Hombres,35403,534366,6.625234390000000000000
2007,2,Tabasco,Mujeres,21977,267434,8.2177284860000000000000
2007,2,Tamaulipas,Hombres,146677,822484,17.833416820000000000000
2007,2,Tamaulipas,Mujeres,103801,529668,19.597370430000000000000
2007,2,Tlaxcala,Hombres,60156,270762,22.217297850000000000000
2007,2,Tlaxcala,Mujeres,46190,162894,28.355863320000000000000
2007,2,Veracruz,Hombres,223249,1895329,11.778904880000000000000
2007,2,Veracruz,Mujeres,112243,1042245,10.769348860000000000000
2007,2,Yucat n,Hombres,88480,508287,17.407488290000000000000
2007,2,Yucat n,Mujeres,85482,329787,25.920366780000000000000
2007,2,Zacatecas,Hombres,33897,342617,9.8935546110000000000000
2007,2,Zacatecas,Mujeres,14931,200539,7.4454345540000000000000
2007,3,Nacional,Hombres,4456615,27600335,16.146959810000000000000
2007,3,Nacional,Mujeres,2810278,16501525,17.030413860000000000000
2007,3,Aguascalientes,Hombres,60566,268537,22.554061450000000000000
2007,3,Aguascalientes,Mujeres,31963,161554,19.784715950000000000000
2007,3,Baja California,Hombres,161347,797697,20.226602330000000000000
2007,3,Baja California,Mujeres,116416,463149,25.135755450000000000000
2007,3,Baja California Sur,Hombres,11527,173576,6.6408950550000000000000
2007,3,Baja California Sur,Mujeres,4278,93712,4.5650503670000000000000
2007,3,Campeche,Hombres,16648,216394,7.6933741230000000000000
2007,3,Campeche,Mujeres,13920,109781,12.679789760000000000000
2007,3,Coahuila,Hombres,180216,698053,25.816950860000000000000
2007,3,Coahuila,Mujeres,72960,367030,19.878484050000000000000
2007,3,Colima,Hombres,14131,166919,8.4657828050000000000000
2007,3,Colima,Mujeres,7958,109131,7.2921534670000000000000
2007,3,Chiapas,Hombres,69067,1167107,5.9177950270000000000000
2007,3,Chiapas,Mujeres,58908,474487,12.415092510000000000000
2007,3,Chihuahua,Hombres,202460,921621,21.96781540000000000000
2007,3,Chihuahua,Mujeres,117586,457483,25.7028130000000000000
2007,3,Ciudad de M xico,Hombres,363864,2309386,15.755876240000000000000
2007,3,Ciudad de M xico,Mujeres,194301,1700238,11.427870690000000000000
2007,3,Durango,Hombres,51151,406339,12.588257590000000000000
2007,3,Durango,Mujeres,26841,196392,13.667053650000000000000
2007,3,Guanajuato,Hombres,317403,1256903,25.252784030000000000000
2007,3,Guanajuato,Mujeres,171940,758250,22.675898450000000000000
2007,3,Guerrero,Hombres,39606,775643,5.1062151020000000000000
2007,3,Guerrero,Mujeres,91428,524346,17.436578140000000000000
2007,3,Hidalgo,Hombres,88221,586488,15.04225150000000000000
2007,3,Hidalgo,Mujeres,60084,381657,15.742931480000000000000
2007,3,Jalisco,Hombres,393227,1865229,21.081969020000000000000
2007,3,Jalisco,Mujeres,202448,1182684,17.117674710000000000000
2007,3,M xico,Hombres,731742,3672705,19.923789140000000000000
2007,3,M xico,Mujeres,397032,2051836,19.350084510000000000000
2007,3,Michoac n,Hombres,119752,1003037,11.938941430000000000000
2007,3,Michoac n,Mujeres,77816,622119,12.508217880000000000000
2007,3,Morelos,Hombres,42651,430629,9.9043492190000000000000
